,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
35957,29374,24.0,4.8,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,14.152800689506924
35958,28833,21.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,13.788846116901425
35959,24968,28.0,4.9,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,12.421212735735056
35960,41485,29.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,19.042585515698093
35961,10398,33.0,5.0,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,22,13.612447554552565
35962,21006,35.0,4.6,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,28,6.210416158327092
35963,15302,21.0,4.6,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,10.590448390880008
35964,38888,38.0,4.2,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,9.059859285398218
35965,11929,37.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,40,13.40709269305718
35966,3065,28.0,4.8,Sandstorms,High,1,Buffet,scooter,0.0,No,Metropolitian,22,1.5147937187609204
35967,36496,33.0,4.6,Windy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,48,12.16151799348487
35968,34442,37.0,4.6,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,25,1.5136443675476847
35969,30742,32.0,4.9,Windy,High,1,Meal,scooter,,No,Metropolitian,26,6.242426324032971
35970,40801,23.0,4.8,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,21,4.657347377605699
35971,30993,28.0,4.8,Stormy,Jam,2,Drinks,scooter,0.0,,Urban,10,4.4766794001374315
35972,38491,24.0,5.0,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,17.076596635425357
35973,2229,22.0,4.9,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,22,17.137491426369635
35974,26329,38.0,4.8,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,21,7.661331134276324
35975,20798,25.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,26,11.007734763545226
35976,30102,,,Sandstorms,High,1,Meal,scooter,,No,Metropolitian,10,6.12855125786952
35977,19380,32.0,4.2,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,14.152800689506924
35978,28743,23.0,4.0,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,9.435201537103644
35979,40400,25.0,4.5,Stormy,Low,0,Drinks,motorcycle,1.0,No,,18,7.790237052859739
35980,4440,31.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,4.469362226325186
35981,14522,24.0,4.6,Cloudy,Medium,2,Meal,scooter,2.0,No,Urban,38,13.613850325897088
35982,41109,28.0,4.6,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,33,3.0405415107650513
35983,22311,32.0,5.0,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,7.762092915028554
35984,21577,24.0,4.6,Fog,High,0,Buffet,motorcycle,0.0,No,Urban,23,3.073772153833459
35985,10056,38.0,3.7,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,33,12.293433786744727
35986,42485,25.0,4.9,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,7.763485791256796
35987,35813,33.0,4.8,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,30,6.29013467758336
35988,13447,36.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,51,16.11365372030164
35989,44777,21.0,4.9,Fog,Jam,0,Snack,motorcycle,2.0,No,,35,20.207797933361025
35990,42034,24.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,10.569566050905626
35991,5916,29.0,4.3,Sunny,High,0,Meal,motorcycle,1.0,Yes,Urban,48,1.5606496896558502
35992,17734,24.0,4.6,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,14,6.05887051551568
35993,32395,35.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,20,13.989146264535234
35994,23811,20.0,4.7,Sunny,Medium,2,Drinks,motorcycle,,No,Metropolitian,13,13.392945876824005
35995,43446,,,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,25,16.636879913574358
35996,39867,39.0,4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Urban,35,7.862668167467362
35997,1481,37.0,4.9,Cloudy,Medium,2,Drinks,scooter,1.0,No,Urban,15,9.349055142960935
35998,38716,39.0,4.6,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Urban,22,11.917128699791114
35999,29416,38.0,4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Urban,34,3.0250984849820757
36000,27270,29.0,4.7,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,33,1.5524064563113753
36001,21578,25.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,24,4.6566490276703165
36002,37747,32.0,4.8,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,36,4.657579589250647
36003,40248,29.0,4.8,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,16,9.088013799016629
36004,10689,,,Sandstorms,Jam,1,Buffet,scooter,2.0,No,Metropolitian,41,11.916582838065272
36005,12539,,,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,38,14.152800689506924
36006,23428,32.0,4.7,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,42,12.419709768539805
36007,20826,26.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,8.938177476328208
36008,42302,22.0,4.6,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,15,20.442929762531403
36009,10275,35.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,8.92908688862677
36010,1845,32.0,4.9,Cloudy,Medium,0,Snack,motorcycle,3.0,No,Metropolitian,49,10.906414500153666
36011,24363,20.0,4.7,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,21,17.137487720349842
36012,7924,29.0,4.7,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,21,4.560890657632929
36013,15528,31.0,3.6,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,36,14.02175080343525
36014,27144,29.0,4.7,Sunny,Jam,2,Meal,motorcycle,0.0,No,Urban,13,7.573435920075197
36015,42400,29.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,9.220865974717585
36016,8434,36.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Urban,22,10.5703532199694
36017,5387,32.0,4.4,Fog,Jam,1,Snack,motorcycle,2.0,No,,38,19.760798007032676
36018,11053,24.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,16.63531520323739
36019,6550,25.0,4.7,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,30,9.314908769647658
36020,6252,31.0,3.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,19.36342948175045
36021,45577,28.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,4.657133018447811
36022,20859,21.0,4.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,37,17.072871906379
36023,40625,31.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,9.34812842317956
36024,25274,25.0,4.7,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,14,9.17829699622072
36025,38001,23.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,23,1.5367312302998484
36026,38831,23.0,4.7,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,22,12.256574292837632
36027,31722,32.0,5.0,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,4.6100270103201
36028,12382,33.0,4.8,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,1.520292545960268
36029,31282,27.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,1.489910970354406
36030,33751,30.0,5.0,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,29,6.29013467758336
36031,2421,21.0,5.0,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,9.193014471949267
36032,17928,26.0,4.6,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,20,5.958963420432021
36033,24346,24.0,4.6,Cloudy,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,35,11.983431370152688
36034,11234,21.0,4.9,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,21,17.137935931424575
36035,29897,31.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,14.021756535107778
36036,36103,39.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,40,12.435256734958136
36037,27452,21.0,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,23,4.590771504712351
36038,25597,37.0,4.9,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,41,19.61916749330653
36039,32890,38.0,4.3,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,40,7.682703792722993
36040,39102,33.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,12,7.601876617170148
36041,20135,29.0,4.6,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,14,3.025118639776791
36042,8063,20.0,4.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,10.757554772962694
36043,27634,22.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,6.232373129233114
36044,41110,30.0,4.6,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,19,3.0527213580994057
36045,16372,27.0,4.8,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,12.29272274126012
36046,31180,33.0,4.7,Sunny,Jam,1,Drinks,scooter,0.0,No,,22,7.762600239846887
36047,44470,33.0,4.9,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,7.631714121932752
36048,15918,15.0,1.0,,,3,Snack,bicycle,0.0,No,Metropolitian,17,7.761839422210533
36049,8111,34.0,4.7,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,28,6.049993267641912
36050,43624,33.0,5.0,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,28,16.847895631623974
36051,8082,22.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,12.240858273886175
36052,4027,30.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,26,3.0644638566046978
36053,1365,29.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,4.657127681579353
36054,16722,35.0,4.4,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,33,5.860255823024726
36055,32824,29.0,4.6,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,10,7.648280480204149
36056,39404,36.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,11,1.5126653174804872
36057,36957,21.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,13.97063222124096
36058,39337,23.0,4.6,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,24,3.0585736596247557
36059,34857,37.0,4.2,Fog,Jam,1,Drinks,scooter,0.0,No,Urban,36,19.76090774658795
36060,36405,30.0,4.6,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,28,12.58026782216666
36061,481,32.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,17,13.216577965843507
36062,42107,20.0,4.9,Sunny,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,6.058844117413616
36063,40525,28.0,4.8,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,28,10.713210764102756
36064,17567,21.0,4.8,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,9.055364789631513
36065,30621,36.0,4.6,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,15,19.883251553023193
36066,38030,,,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,17,13.407238587912502
36067,15171,27.0,4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,10.868130915472097
36068,40315,20.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,48,13.406475654384886
36069,24245,35.0,4.1,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,32,19.91612261382278
36070,10260,20.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,19,13.62208523454639
36071,27458,,,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,16.660108123674217
36072,12381,,,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,19.617824561453773
36073,29340,30.0,3.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,34,19.688246931884585
36074,2489,31.0,4.9,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,32,1.5725337265584898
36075,38147,,,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,37,19.6609439476218
36076,37770,27.0,5.0,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,26,16.722380390785805
36077,32207,20.0,4.5,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,14,3.1450674354101187
36078,3417,20.0,4.5,Windy,High,2,Snack,electric_scooter,1.0,No,Urban,23,6.054527674430632
36079,456,27.0,5.0,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,6.217824017870779
36080,25111,38.0,4.5,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,3.108970009200805
36081,33940,27.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,37,13.78906644054204
36082,40227,23.0,4.9,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,10,3.1090734117275374
36083,28185,20.0,4.2,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,35,16.834090663201565
36084,6524,28.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,,,10,9.176379825496436
36085,25948,,,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,34,13.97372748658006
36086,30160,26.0,4.3,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,39,11.983626941860337
36087,35621,28.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,12.2558178094927
36088,15454,32.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,29,1.5203090502998418
36089,37224,30.0,4.3,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,46,6.217851597513427
36090,27048,20.0,4.9,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,10.587588202930887
36091,33175,24.0,4.6,Cloudy,Low,0,Meal,motorcycle,,No,Metropolitian,21,1.5095756016472972
36092,279,37.0,3.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,42,20.856833724793514
36093,4815,25.0,5.0,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,16,3.104803754063122
36094,8801,31.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,44,12.293745665015539
36095,30870,30.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,23,3.1161489345841082
36096,43461,28.0,4.8,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,36,19.975642174492922
36097,29257,20.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,17.07802860147151
36098,33264,,,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,38,20.442929762531403
36099,35123,29.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Urban,16,19.88644474511135
36100,39396,26.0,4.5,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,20,9.192290417085573
36101,3268,28.0,4.8,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,15,13.788747286135335
36102,32440,22.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,29,4.658001278870051
36103,13759,39.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,38,13.631271209126313
36104,19038,39.0,4.6,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,47,10.587145366870933
36105,26902,37.0,4.1,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,10.683845828698045
36106,37908,39.0,4.7,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,6.218076509050242
36107,38429,27.0,4.8,Fog,High,2,Snack,motorcycle,0.0,No,Metropolitian,33,5.952862067456929
36108,7840,34.0,5.0,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,1.532253164745385
36109,39981,32.0,4.6,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,35,3.1051314783244868
36110,30612,35.0,4.9,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,4.657568578799087
36111,28365,32.0,4.2,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38,14.021726512940825
36112,35841,39.0,5.0,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,6.232321450702815
36113,39921,20.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,10,3.1450674354101187
36114,23102,29.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20.82785802172289
36115,36240,22.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,3.06442709379338
36116,9774,25.0,4.8,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,28,5.968779676002452
36117,991,36.0,4.8,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,39,12.079332168008388
36118,28791,20.0,4.7,Sunny,Jam,1,Meal,scooter,,No,Urban,10,19.471476176412196
36119,9390,27.0,4.6,Sunny,High,2,Buffet,motorcycle,0.0,No,Urban,19,6.147073150981206
36120,36109,33.0,4.9,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,26,7.562950099329029
36121,6709,38.0,4.3,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,10.565128845456787
36122,1589,24.0,4.6,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,19.617929437392437
36123,25466,25.0,4.8,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,30,3.105110395480351
36124,38036,23.0,4.7,Fog,Medium,2,Buffet,motorcycle,,No,Urban,15,4.674266564877404
36125,13834,37.0,4.9,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,9.05609596214784
36126,2759,27.0,4.7,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,13,6.218305855562607
36127,43548,35.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,6.210416158327092
36128,20818,23.0,4.9,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,3.024980854855099
36129,30328,36.0,5.0,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,42,6.242753026978606
36130,44766,31.0,4.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,30,7.64855794799054
36131,12083,28.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15,16.637054384866953
36132,28829,27.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,16,9.220581826160357
36133,41903,21.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Urban,22,4.596543326973335
36134,39452,21.0,4.7,Windy,Low,2,Drinks,motorcycle,0.0,No,Urban,11,12.236561539327266
36135,39905,31.0,3.8,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,31,20.442929762531403
36136,26038,26.0,4.7,Sunny,Low,1,Snack,motorcycle,1.0,No,,15,3.063638580481452
36137,27937,31.0,4.7,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,15,6.175848827338972
36138,1403,22.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,9.081270100876948
36139,44638,38.0,4.6,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,19.39544558136144
36140,34528,30.0,4.2,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,6.217932880212719
36141,7297,34.0,4.7,Cloudy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,18,4.663493139522732
36142,16194,24.0,4.9,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,25,19.887012835829932
36143,6189,33.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,23,3.073453760708029
36144,7030,30.0,4.5,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,29,19.363204222098958
36145,18504,35.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,30,10.757168277121384
36146,36482,27.0,5.0,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,20,5.957766072652879
36147,15039,25.0,4.7,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,10,11.007734763545226
36148,30523,38.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,14,1.5527001556731477
36149,15194,28.0,4.7,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,25,1.498131857956787
36150,39314,38.0,4.4,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,38,12.103166363044753
36151,21443,35.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,7.646104748376906
36152,42054,35.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,19,1.5523313500323028
36153,15763,39.0,4.8,Cloudy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,38,19.395184495166138
36154,27084,38.0,4.9,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,15,6.217860329616785
36155,21691,30.0,4.6,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,9.193027874181418
36156,29768,22.0,4.5,Fog,Low,1,Meal,scooter,1.0,No,,15,3.073599740638624
36157,21096,34.0,4.4,Stormy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,46,13.682378876541017
36158,17167,25.0,4.1,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,35,12.29272274126012
36159,20570,33.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,10.5703532199694
36160,30165,27.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,33,16.659890497093063
36161,13936,34.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,28,7.7903367336244065
36162,25018,38.0,4.9,Fog,Jam,1,Drinks,scooter,3.0,No,Metropolitian,49,13.58251101109925
36163,3505,29.0,4.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29,19.76106632827338
36164,4600,28.0,4.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,32,12.58026782216666
36165,33447,,,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,18,16.830461294538917
36166,27743,26.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Urban,20,20.183799025950687
36167,3487,38.0,4.8,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,7.6603484892067195
36168,14607,39.0,4.2,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38,11.916679298631886
36169,2169,36.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,15,9.314965469003848
36170,18428,,,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,46,9.121796528478415
36171,10784,31.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,4.65785773323521
36172,44708,33.0,4.6,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,26,12.418462399395636
36173,9333,30.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,1.5581148485869056
36174,43963,22.0,4.5,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,15,3.0188412593857077
36175,20782,38.0,4.5,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,21,1.5581322317014603
36176,28181,23.0,4.6,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,16,9.435201537103644
36177,34218,29.0,5.0,Fog,Medium,2,Meal,scooter,0.0,No,Urban,12,6.081389116626873
36178,35216,29.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,19,20.2875618822922
36179,10328,,,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,9.19337303925858
36180,42229,,,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,1.5525820789286526
36181,17522,35.0,4.8,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,18,7.862668167467362
36182,34871,23.0,4.9,Sunny,Medium,0,Buffet,motorcycle,,No,Metropolitian,21,6.049968949133906
36183,11182,35.0,4.8,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,3.0250616426139207
36184,20866,35.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29,5.959019072120809
36185,6478,37.0,4.6,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,16.826241648639858
36186,7680,39.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,7.761422437330777
36187,9325,39.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,1.5204190046400987
36188,19543,27.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20,19.76090774658795
36189,44015,33.0,4.6,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,3.105492717339753
36190,44992,29.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,14.04492528599894
36191,10308,25.0,4.6,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,18,4.561269431618071
36192,20254,29.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,11,3.0189069964937083
36193,27211,23.0,4.7,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,19,7.601681384925355
36194,11543,20.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,9.313691518003221
36195,23770,31.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Urban,32,9.326113870466685
36196,35217,22.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,11.007734763545226
36197,16698,26.0,4.5,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Urban,23,6.217851597513427
36198,32032,35.0,4.6,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,11.007734763545226
36199,42064,23.0,4.5,Sunny,High,2,Drinks,scooter,1.0,No,Metropolitian,14,5.969103925523573
36200,11500,31.0,4.7,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,21,19.91724841573161
36201,26597,34.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,16,6.242544780408822
36202,33165,27.0,4.6,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,17.098804215224046
